Release date,Last Updated,CVE Number,CVE Number (Link),CVE Title,Impact,Max Severity,Tag,revision
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21354,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21354,Microsoft Message Queuing (MSMQ) Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Message Queuing,"{'versionrevisionDatedescription1.02024年2月13日Information published.', 'versionrevisionDatedescription'}"
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21353,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21353,Microsoft WDAC ODBC Driver Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft WDAC ODBC Driver,"{'versionrevisionDatedescription1.02024年2月13日Information published.', 'versionrevisionDatedescription'}"
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21352,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21352,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft WDAC OLE DB provider for SQL,"{'versionrevisionDatedescription1.02024年2月13日Information published.', 'versionrevisionDatedescription'}"
"Feb 13, 2024","Feb 15, 2024",CVE-2024-21351,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21351,Windows SmartScreen Security Feature Bypass Vulnerability,Security Feature Bypass,Moderate,Windows SmartScreen,"{'versionrevisionDatedescription1.12024年2月15日Updated FAQ information. This is an informational change only.\n1.02024年2月13日Information published.', 'versionrevisionDatedescription'}"
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21350,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21350,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft WDAC OLE DB provider for SQL,"{'versionrevisionDatedescription1.02024年2月13日Information published.', 'versionrevisionDatedescription'}"
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21349,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21349,Microsoft ActiveX Data Objects Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft ActiveX,"{'versionrevisionDatedescription1.02024年2月13日Information published.', 'versionrevisionDatedescription'}"
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21348,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21348,Internet Connection Sharing (ICS) Denial of Service Vulnerability,Denial of Service,Important,Windows Internet Connection Sharing (ICS),"{'versionrevisionDatedescription1.02024年2月13日Information published.', 'versionrevisionDatedescription'}"
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21347,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21347,Microsoft ODBC Driver Remote Code Execution Vulnerability,Remote Code Execution,Important,SQL Server,"{'versionrevisionDatedescription1.02024年2月13日Information published.', 'versionrevisionDatedescription'}"
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21346,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21346,Win32k Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Win32K - ICOMP,"{'versionrevisionDatedescription1.02024年2月13日Information published.', 'versionrevisionDatedescription'}"
"Feb 13, 2024","Jun 26, 2024",CVE-2024-21345,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21345,Windows Kernel Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Kernel,"{'versionrevisionDatedescription1.12024年6月26日Updated acknowledgment. This is an informational change only.\n1.02024年2月13日Information published.', 'versionrevisionDatedescription'}"
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21344,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21344,Windows Network Address Translation (NAT) Denial of Service Vulnerability,Denial of Service,Important,Windows Internet Connection Sharing (ICS),"{'versionrevisionDatedescription1.02024年2月13日Information published.', 'versionrevisionDatedescription'}"
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21343,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21343,Windows Network Address Translation (NAT) Denial of Service Vulnerability,Denial of Service,Important,Windows Internet Connection Sharing (ICS),"{'versionrevisionDatedescription1.02024年2月13日Information published.', 'versionrevisionDatedescription'}"
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21342,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21342,Windows DNS Client Denial of Service Vulnerability,Denial of Service,Important,Role: DNS Server,"{'versionrevisionDatedescription1.02024年2月13日Information published.', 'versionrevisionDatedescription'}"
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21341,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21341,Windows Kernel Remote Code Execution Vulnerability,Remote Code Execution,Important,Windows Kernel,"{'versionrevisionDatedescription1.02024年2月13日Information published.', 'versionrevisionDatedescription'}"
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21340,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21340,Windows Kernel Information Disclosure Vulnerability,Information Disclosure,Important,Windows Kernel,"{'versionrevisionDatedescription1.02024年2月13日Information published.', 'versionrevisionDatedescription'}"
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21339,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21339,Windows USB Generic Parent Driver Remote Code Execution Vulnerability,Remote Code Execution,Important,Windows USB Serial Driver,"{'versionrevisionDatedescription1.02024年2月13日Information published.', 'versionrevisionDatedescription'}"
"Feb 13, 2024","Feb 28, 2024",CVE-2024-21338,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21338,Windows Kernel Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Kernel,"{'versionrevisionDatedescription1.22024年2月28日Updated the Exploitability Index to 0 - Exploitation Detected and Exploited to Yes. This is an informational change only.\n1.12024年2月15日Updated one or more CVSS scores for the affected products. This is an informational change only.\n1.02024年2月13日Information published.', 'versionrevisionDatedescription'}"
"Jan 11, 2024","Jan 18, 2024",CVE-2024-21337,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21337,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,Elevation of Privilege,Moderate,Microsoft Edge (Chromium-based),"{'versionrevisionDatedescription', 'versionrevisionDatedescription1.12024年1月18日Updated FAQ information. This is an informational change only.\n1.02024年1月11日Information published.'}"
"Jan 26, 2024","Jan 26, 2024",CVE-2024-21336,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21336,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Spoofing,Low,Microsoft Edge (Chromium-based),"{'versionrevisionDatedescription1.02024年1月26日Information published.', 'versionrevisionDatedescription'}"
"Jul 9, 2024","Jul 9, 2024",CVE-2024-21335,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21335,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,Remote Code Execution,Important,SQL Server,"{'versionrevisionDatedescription', 'versionrevisionDatedescription1.02024年7月9日Information published.'}"
"Mar 12, 2024","Mar 12, 2024",CVE-2024-21334,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21334,Open Management Infrastructure (OMI) Remote Code Execution Vulnerability,Remote Code Execution,Important,Open Management Infrastructure,"{'versionrevisionDatedescription', 'versionrevisionDatedescription1.02024年3月12日Information published.'}"
"Jul 9, 2024","Jul 9, 2024",CVE-2024-21333,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21333,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,Remote Code Execution,Important,SQL Server,"{'versionrevisionDatedescription', 'versionrevisionDatedescription1.02024年7月9日Information published.'}"
"Jul 9, 2024","Jul 9, 2024",CVE-2024-21332,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21332,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,Remote Code Execution,Important,SQL Server,"{'versionrevisionDatedescription', 'versionrevisionDatedescription1.02024年7月9日Information published.'}"
"Jul 9, 2024","Jul 9, 2024",CVE-2024-21331,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21331,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,Remote Code Execution,Important,SQL Server,"{'versionrevisionDatedescription', 'versionrevisionDatedescription1.02024年7月9日Information published.'}"
"Mar 12, 2024","Apr 9, 2024",CVE-2024-21330,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21330,Open Management Infrastructure (OMI) Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Open Management Infrastructure,"{'versionrevisionDatedescription', 'versionrevisionDatedescription2.02024年4月9日In the Security Updates table, added Azure HDInsights because this product is also affected by this vulnerability. Microsoft strongly recommends that customers running Azure HDInsights install the updates to be fully protected from the vulnerability.\n1.02024年3月12日Information published.'}"
"Feb 13, 2024","Mar 20, 2024",CVE-2024-21329,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21329,Azure Connected Machine Agent Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Azure Connected Machine Agent,"{'versionrevisionDatedescription', 'versionrevisionDatedescription3.02024年3月20日The security update 1.38 for Azure Connected Machine Agent is now available. See the Security Updates table for more information.\n2.02024年2月15日In the Security Updates table, removed the Article and Download links because the update is not available for Azure Connected Machine Agent. Customers will be notified via a revision to this CVE information when the update becomes available.\n1.02024年2月13日Information published.'}"
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21328,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21328,Dynamics 365 Sales Spoofing Vulnerability,Spoofing,Important,Microsoft Dynamics,"{'versionrevisionDatedescription1.02024年2月13日Information published.', 'versionrevisionDatedescription'}"
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21327,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21327,Microsoft Dynamics 365 Customer Engagement Cross-Site Scripting Vulnerability,Spoofing,Important,Microsoft Dynamics,"{'versionrevisionDatedescription1.02024年2月13日Information published.', 'versionrevisionDatedescription'}"
"Jan 25, 2024","Jan 25, 2024",CVE-2024-21326,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21326,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Microsoft Edge (Chromium-based),"{'versionrevisionDatedescription', 'versionrevisionDatedescription1.02024年1月25日Information published.'}"
"Jan 9, 2024","Jan 9, 2024",CVE-2024-21325,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21325,Microsoft Printer Metadata Troubleshooter Tool Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft Devices,"{'versionrevisionDatedescription1.02024年1月9日Information published.', 'versionrevisionDatedescription'}"
"Apr 9, 2024","Apr 11, 2024",CVE-2024-21324,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21324,Microsoft Defender for IoT Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Microsoft Defender for IoT,"{'versionrevisionDatedescription1.12024年4月11日Added an FAQ. This is an information change only.\n1.02024年4月9日Information published.', 'versionrevisionDatedescription'}"
"Apr 9, 2024","Apr 11, 2024",CVE-2024-21323,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21323,Microsoft Defender for IoT Remote Code Execution Vulnerability,Remote Code Execution,Critical,Microsoft Defender for IoT,"{'versionrevisionDatedescription1.12024年4月11日Added an FAQ. This is an information change only.\n1.02024年4月9日Information published.', 'versionrevisionDatedescription'}"
"Apr 9, 2024","Apr 11, 2024",CVE-2024-21322,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21322,Microsoft Defender for IoT Remote Code Execution Vulnerability,Remote Code Execution,Critical,Microsoft Defender for IoT,"{'versionrevisionDatedescription1.12024年4月11日Added FAQ information. This is an informational change only.\n1.02024年4月9日Information published.', 'versionrevisionDatedescription'}"
"Jan 9, 2024","Jan 9, 2024",CVE-2024-21320,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21320,Windows Themes Spoofing Vulnerability,Spoofing,Important,Windows Themes,"{'versionrevisionDatedescription1.02024年1月9日Information published.', 'versionrevisionDatedescription'}"
"Jan 9, 2024","Jan 9, 2024",CVE-2024-21319,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21319,Microsoft Identity Denial of service vulnerability,Denial of Service,Important,Microsoft Identity Services,"{'versionrevisionDatedescription1.02024年1月9日Information published.', 'versionrevisionDatedescription'}"
"Jan 9, 2024","Jan 9, 2024",CVE-2024-21318,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21318,Microsoft SharePoint Server Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft Office SharePoint,"{'versionrevisionDatedescription1.02024年1月9日Information published.', 'versionrevisionDatedescription'}"
"Jul 9, 2024","Jul 9, 2024",CVE-2024-21317,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21317,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,Remote Code Execution,Important,SQL Server,"{'versionrevisionDatedescription', 'versionrevisionDatedescription1.02024年7月9日Information published.'}"
"Jan 9, 2024","Jan 9, 2024",CVE-2024-21316,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21316,Windows Server Key Distribution Service Security Feature Bypass,Security Feature Bypass,Important,Windows Server Key Distribution Service,"{'versionrevisionDatedescription1.02024年1月9日Information published.', 'versionrevisionDatedescription'}"
