Release date,Last Updated,CVE Number,CVE Number (Link),CVE Title,Impact,Max Severity,Tag
"Feb 13, 2024","Jul 19, 2024",CVE-2024-21377,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21377,Windows DNS Information Disclosure Vulnerability,Information Disclosure,Important,Microsoft Windows DNS
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21376,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21376,Microsoft Azure Kubernetes Service Confidential Container Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft Azure Kubernetes Service
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21375,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21375,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft WDAC OLE DB provider for SQL
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21374,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21374,Microsoft Teams for Android Information Disclosure Vulnerability,Information Disclosure,Important,Microsoft Teams for Android
"Jul 9, 2024","Jul 9, 2024",CVE-2024-21373,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21373,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,Remote Code Execution,Important,SQL Server
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21372,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21372,Windows OLE Remote Code Execution Vulnerability,Remote Code Execution,Important,Windows OLE
"Feb 13, 2024","Sep 6, 2024",CVE-2024-21371,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21371,Windows Kernel Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Kernel
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21370,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21370,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft WDAC OLE DB provider for SQL
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21369,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21369,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft WDAC OLE DB provider for SQL
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21368,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21368,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft WDAC OLE DB provider for SQL
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21367,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21367,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft WDAC OLE DB provider for SQL
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21366,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21366,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft WDAC OLE DB provider for SQL
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21365,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21365,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft WDAC OLE DB provider for SQL
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21364,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21364,Microsoft Azure Site Recovery Elevation of Privilege Vulnerability,Elevation of Privilege,Moderate,Azure Site Recovery
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21363,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21363,Microsoft Message Queuing (MSMQ) Remote Code Execution Vulnerability,Remote Code Execution,Important,Windows Message Queuing
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21362,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21362,Windows Kernel Security Feature Bypass Vulnerability,Security Feature Bypass,Important,Windows Kernel
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21361,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21361,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft WDAC OLE DB provider for SQL
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21360,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21360,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft WDAC OLE DB provider for SQL
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21359,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21359,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft WDAC OLE DB provider for SQL
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21358,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21358,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft WDAC OLE DB provider for SQL
"Feb 13, 2024","Feb 14, 2024",CVE-2024-21357,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21357,Windows Pragmatic General Multicast (PGM) Remote Code Execution Vulnerability,Remote Code Execution,Critical,Windows Internet Connection Sharing (ICS)
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21356,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21356,Windows Lightweight Directory Access Protocol (LDAP) Denial of Service Vulnerability,Denial of Service,Important,Windows LDAP - Lightweight Directory Access Protocol
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21355,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21355,Microsoft Message Queuing (MSMQ) Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Message Queuing
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21354,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21354,Microsoft Message Queuing (MSMQ) Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Message Queuing
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21353,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21353,Microsoft WDAC ODBC Driver Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft WDAC ODBC Driver
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21352,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21352,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft WDAC OLE DB provider for SQL
"Feb 13, 2024","Feb 15, 2024",CVE-2024-21351,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21351,Windows SmartScreen Security Feature Bypass Vulnerability,Security Feature Bypass,Moderate,Windows SmartScreen
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21350,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21350,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft WDAC OLE DB provider for SQL
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21349,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21349,Microsoft ActiveX Data Objects Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft ActiveX
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21348,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21348,Internet Connection Sharing (ICS) Denial of Service Vulnerability,Denial of Service,Important,Windows Internet Connection Sharing (ICS)
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21347,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21347,Microsoft ODBC Driver Remote Code Execution Vulnerability,Remote Code Execution,Important,SQL Server
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21346,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21346,Win32k Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Win32K - ICOMP
"Feb 13, 2024","Jun 26, 2024",CVE-2024-21345,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21345,Windows Kernel Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Kernel
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21344,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21344,Windows Network Address Translation (NAT) Denial of Service Vulnerability,Denial of Service,Important,Windows Internet Connection Sharing (ICS)
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21343,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21343,Windows Network Address Translation (NAT) Denial of Service Vulnerability,Denial of Service,Important,Windows Internet Connection Sharing (ICS)
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21342,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21342,Windows DNS Client Denial of Service Vulnerability,Denial of Service,Important,Role: DNS Server
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21341,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21341,Windows Kernel Remote Code Execution Vulnerability,Remote Code Execution,Important,Windows Kernel
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21340,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21340,Windows Kernel Information Disclosure Vulnerability,Information Disclosure,Important,Windows Kernel
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21339,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21339,Windows USB Generic Parent Driver Remote Code Execution Vulnerability,Remote Code Execution,Important,Windows USB Serial Driver
"Feb 13, 2024","Feb 28, 2024",CVE-2024-21338,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21338,Windows Kernel Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Kernel
"Jan 11, 2024","Jan 18, 2024",CVE-2024-21337,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21337,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,Elevation of Privilege,Moderate,Microsoft Edge (Chromium-based)
"Jan 26, 2024","Jan 26, 2024",CVE-2024-21336,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21336,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Spoofing,Low,Microsoft Edge (Chromium-based)
"Jul 9, 2024","Jul 9, 2024",CVE-2024-21335,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21335,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,Remote Code Execution,Important,SQL Server
"Mar 12, 2024","Mar 12, 2024",CVE-2024-21334,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21334,Open Management Infrastructure (OMI) Remote Code Execution Vulnerability,Remote Code Execution,Important,Open Management Infrastructure
"Jul 9, 2024","Jul 9, 2024",CVE-2024-21333,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21333,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,Remote Code Execution,Important,SQL Server
"Jul 9, 2024","Jul 9, 2024",CVE-2024-21332,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21332,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,Remote Code Execution,Important,SQL Server
"Jul 9, 2024","Jul 9, 2024",CVE-2024-21331,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21331,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,Remote Code Execution,Important,SQL Server
"Mar 12, 2024","Apr 9, 2024",CVE-2024-21330,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21330,Open Management Infrastructure (OMI) Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Open Management Infrastructure
"Feb 13, 2024","Mar 20, 2024",CVE-2024-21329,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21329,Azure Connected Machine Agent Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Azure Connected Machine Agent
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21328,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21328,Dynamics 365 Sales Spoofing Vulnerability,Spoofing,Important,Microsoft Dynamics
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21327,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21327,Microsoft Dynamics 365 Customer Engagement Cross-Site Scripting Vulnerability,Spoofing,Important,Microsoft Dynamics
"Jan 25, 2024","Jan 25, 2024",CVE-2024-21326,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21326,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Microsoft Edge (Chromium-based)
"Jan 9, 2024","Jan 9, 2024",CVE-2024-21325,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21325,Microsoft Printer Metadata Troubleshooter Tool Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft Devices
"Apr 9, 2024","Apr 11, 2024",CVE-2024-21324,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21324,Microsoft Defender for IoT Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Microsoft Defender for IoT
"Apr 9, 2024","Apr 11, 2024",CVE-2024-21323,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21323,Microsoft Defender for IoT Remote Code Execution Vulnerability,Remote Code Execution,Critical,Microsoft Defender for IoT
"Apr 9, 2024","Apr 11, 2024",CVE-2024-21322,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21322,Microsoft Defender for IoT Remote Code Execution Vulnerability,Remote Code Execution,Critical,Microsoft Defender for IoT
"Jan 9, 2024","Jan 9, 2024",CVE-2024-21320,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21320,Windows Themes Spoofing Vulnerability,Spoofing,Important,Windows Themes
"Jan 9, 2024","Jan 9, 2024",CVE-2024-21319,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21319,Microsoft Identity Denial of service vulnerability,Denial of Service,Important,Microsoft Identity Services
"Jan 9, 2024","Jan 9, 2024",CVE-2024-21318,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21318,Microsoft SharePoint Server Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft Office SharePoint
"Jul 9, 2024","Jul 9, 2024",CVE-2024-21317,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21317,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,Remote Code Execution,Important,SQL Server
"Jan 9, 2024","Jan 9, 2024",CVE-2024-21316,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21316,Windows Server Key Distribution Service Security Feature Bypass,Security Feature Bypass,Important,Windows Server Key Distribution Service
"Feb 20, 2024","Feb 20, 2024",CVE-2024-21315,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21315,Microsoft Defender for Endpoint Protection Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Microsoft Defender for Endpoint
"Jan 9, 2024","Jan 9, 2024",CVE-2024-21314,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21314,Microsoft Message Queuing Information Disclosure Vulnerability,Information Disclosure,Important,Windows Message Queuing
"Jan 9, 2024","Jan 9, 2024",CVE-2024-21313,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21313,Windows TCP/IP Information Disclosure Vulnerability,Information Disclosure,Important,Windows TCP/IP
"Jan 9, 2024","Feb 13, 2024",CVE-2024-21312,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21312,.NET Framework Denial of Service Vulnerability,Denial of Service,Important,.NET Framework
"Jan 9, 2024","Jan 9, 2024",CVE-2024-21311,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21311,Windows Cryptographic Services Information Disclosure Vulnerability,Information Disclosure,Important,Windows Cryptographic Services
"Jan 9, 2024","Jan 9, 2024",CVE-2024-21310,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21310,Windows Cloud Files Mini Filter Driver Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Cloud Files Mini Filter Driver
"Jan 9, 2024","Jan 9, 2024",CVE-2024-21309,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21309,Windows Kernel-Mode Driver Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Kernel-Mode Drivers
"Jul 9, 2024","Jul 9, 2024",CVE-2024-21308,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21308,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,Remote Code Execution,Important,SQL Server
"Jan 9, 2024","Feb 23, 2024",CVE-2024-21307,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21307,Remote Desktop Client Remote Code Execution Vulnerability,Remote Code Execution,Important,Remote Desktop Client
"Jan 9, 2024","Jan 9, 2024",CVE-2024-21306,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21306,Microsoft Bluetooth Driver Spoofing Vulnerability,Spoofing,Important,Microsoft Bluetooth Driver
"Jan 9, 2024","Jan 9, 2024",CVE-2024-21305,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21305,Hypervisor-Protected Code Integrity (HVCI) Security Feature Bypass Vulnerability,Security Feature Bypass,Important,Unified Extensible Firmware Interface
"Feb 13, 2024","Feb 13, 2024",CVE-2024-21304,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21304,Trusted Compute Base Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Trusted Compute Base
"Jul 9, 2024","Jul 9, 2024",CVE-2024-21303,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21303,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,Remote Code Execution,Important,SQL Server
