,Release date,Product,Platform,Impact,Component,CVE Title,CVE Number,CVE Number (Link),Vector String,CWE
966,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Security Feature Bypass,Windows Hello,Windows Hello Security Feature Bypass Vulnerability,CVE-2022-35797,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-35797,CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N/E:U/RL:O/RC:C,[]
967,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Error Reporting Service,Windows Error Reporting Service Elevation of Privilege Vulnerability,CVE-2022-35795,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-35795,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
968,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Secure Socket Tunneling Protocol (SSTP),Windows Secure Socket Tunneling Protocol (SSTP) Remote Code Execution Vulnerability,CVE-2022-35794,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-35794,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
969,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Print Spooler,Windows Print Spooler Elevation of Privilege Vulnerability,CVE-2022-35793,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-35793,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
970,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Defender Credential Guard,Windows Defender Credential Guard Elevation of Privilege Vulnerability,CVE-2022-35771,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-35771,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
971,"Oct 11, 2022",Windows 10 Version 1809 for x64-based Systems,,Spoofing,Windows NTLM,Windows NTLM Spoofing Vulnerability,CVE-2022-35770,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-35770,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,[]
972,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Denial of Service,Windows Point-to-Point Protocol (PPP),Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability,CVE-2022-35769,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-35769,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,[]
973,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Kernel,Windows Kernel Elevation of Privilege Vulnerability,CVE-2022-35768,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-35768,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
974,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Secure Socket Tunneling Protocol (SSTP),Windows Secure Socket Tunneling Protocol (SSTP) Remote Code Execution Vulnerability,CVE-2022-35767,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-35767,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
975,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Secure Socket Tunneling Protocol (SSTP),Windows Secure Socket Tunneling Protocol (SSTP) Remote Code Execution Vulnerability,CVE-2022-35766,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-35766,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
976,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Kernel,Windows Kernel Elevation of Privilege Vulnerability,CVE-2022-35761,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-35761,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
977,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Denial of Service,Windows Local Security Authority (LSA),Windows Local Security Authority (LSA) Denial of Service Vulnerability,CVE-2022-35759,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-35759,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,[]
978,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows Kernel Memory,Windows Kernel Memory Information Disclosure Vulnerability,CVE-2022-35758,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-35758,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,[]
979,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Cloud Files Mini Filter Driver,Windows Cloud Files Mini Filter Driver Elevation of Privilege Vulnerability,CVE-2022-35757,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-35757,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
980,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Kerberos,Windows Kerberos Elevation of Privilege Vulnerability,CVE-2022-35756,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-35756,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
981,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Print Spooler,Windows Print Spooler Elevation of Privilege Vulnerability,CVE-2022-35755,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-35755,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
982,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Secure Socket Tunneling Protocol (SSTP),Windows Secure Socket Tunneling Protocol (SSTP) Remote Code Execution Vulnerability,CVE-2022-35753,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-35753,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
983,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Secure Socket Tunneling Protocol (SSTP),Windows Secure Socket Tunneling Protocol (SSTP) Remote Code Execution Vulnerability,CVE-2022-35752,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-35752,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
984,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Hyper-V,Windows Hyper-V Elevation of Privilege Vulnerability,CVE-2022-35751,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-35751,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
985,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Digital Media Receiver,Windows Digital Media Receiver Elevation of Privilege Vulnerability,CVE-2022-35749,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-35749,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
986,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Denial of Service,Windows Point-to-Point Protocol (PPP),Windows Point-to-Point Protocol (PPP) Denial of Service Vulnerability,CVE-2022-35747,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-35747,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,[]
987,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Digital Media Receiver,Windows Digital Media Receiver Elevation of Privilege Vulnerability,CVE-2022-35746,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-35746,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
988,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Secure Socket Tunneling Protocol (SSTP),Windows Secure Socket Tunneling Protocol (SSTP) Remote Code Execution Vulnerability,CVE-2022-35745,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-35745,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
989,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Point-to-Point Protocol (PPP),Windows Point-to-Point Protocol (PPP) Remote Code Execution Vulnerability,CVE-2022-35744,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-35744,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
990,"Sep 13, 2022",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows GDI,Windows GDI Elevation of Privilege Vulnerability,CVE-2022-34729,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34729,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,[]
991,"Sep 13, 2022",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows Graphics Component,Windows Graphics Component Information Disclosure Vulnerability,CVE-2022-34728,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34728,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,[]
992,"Sep 13, 2022",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows ALPC,Windows ALPC Elevation of Privilege Vulnerability,CVE-2022-34725,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34725,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
993,"Sep 13, 2022",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Internet Key Exchange (IKE) Protocol Extensions,Windows Internet Key Exchange (IKE) Protocol Extensions Remote Code Execution Vulnerability,CVE-2022-34722,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34722,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
994,"Sep 13, 2022",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Internet Key Exchange (IKE) Protocol Extensions,Windows Internet Key Exchange (IKE) Protocol Extensions Remote Code Execution Vulnerability,CVE-2022-34721,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34721,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
995,"Sep 13, 2022",Windows 10 Version 1809 for x64-based Systems,,Denial of Service,Windows Internet Key Exchange (IKE) Extension,Windows Internet Key Exchange (IKE) Extension Denial of Service Vulnerability,CVE-2022-34720,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34720,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,[]
996,"Sep 13, 2022",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Distributed File System (DFS),Windows Distributed File System (DFS) Elevation of Privilege Vulnerability,CVE-2022-34719,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34719,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
997,"Sep 13, 2022",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows TCP/IP,Windows TCP/IP Remote Code Execution Vulnerability,CVE-2022-34718,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34718,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
998,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Secure Socket Tunneling Protocol (SSTP),Windows Secure Socket Tunneling Protocol (SSTP) Remote Code Execution Vulnerability,CVE-2022-34714,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34714,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
999,"Aug 15, 2022",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Defender Credential Guard,Windows Defender Credential Guard Elevation of Privilege Vulnerability,CVE-2022-34711,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34711,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
1000,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows Defender Credential Guard,Windows Defender Credential Guard Information Disclosure Vulnerability,CVE-2022-34710,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34710,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,[]
1001,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Security Feature Bypass,Windows Defender Credential Guard,Windows Defender Credential Guard Security Feature Bypass Vulnerability,CVE-2022-34709,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34709,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:N/E:U/RL:O/RC:C,[]
1002,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows Kernel,Windows Kernel Information Disclosure Vulnerability,CVE-2022-34708,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34708,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,[]
1003,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Kernel,Windows Kernel Elevation of Privilege Vulnerability,CVE-2022-34707,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34707,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
1004,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Local Security Authority (LSA),Windows Local Security Authority (LSA) Elevation of Privilege Vulnerability,CVE-2022-34706,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34706,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
1005,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Defender Credential Guard,Windows Defender Credential Guard Elevation of Privilege Vulnerability,CVE-2022-34705,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34705,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
1006,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows Defender Credential Guard,Windows Defender Credential Guard Information Disclosure Vulnerability,CVE-2022-34704,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34704,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,[]
1007,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Partition Management Driver,Windows Partition Management Driver Elevation of Privilege Vulnerability,CVE-2022-34703,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34703,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
1008,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Secure Socket Tunneling Protocol (SSTP),Windows Secure Socket Tunneling Protocol (SSTP) Remote Code Execution Vulnerability,CVE-2022-34702,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34702,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
1009,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Denial of Service,Windows Secure Socket Tunneling Protocol (SSTP),Windows Secure Socket Tunneling Protocol (SSTP) Denial of Service Vulnerability,CVE-2022-34701,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34701,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,[]
1010,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Win32k,Windows Win32k Elevation of Privilege Vulnerability,CVE-2022-34699,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34699,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
1011,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Hyper-V,Windows Hyper-V Remote Code Execution Vulnerability,CVE-2022-34696,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34696,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
1012,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Fax Service,Windows Fax Service Elevation of Privilege Vulnerability,CVE-2022-34690,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34690,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H/E:U/RL:O/RC:C,[]
1013,"Oct 11, 2022",Windows 10 Version 1809 for x64-based Systems,,Spoofing,Windows CryptoAPI,Windows CryptoAPI Spoofing Vulnerability,CVE-2022-34689,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34689,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N/E:U/RL:O/RC:C,[]
1014,"Aug 9, 2022",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Partition Management Driver,Windows Partition Management Driver Elevation of Privilege Vulnerability,CVE-2022-33670,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-33670,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
1015,"Oct 11, 2022",Windows 10 Version 1809 for x64-based Systems,,Denial of Service,Windows TCP/IP Driver,Windows TCP/IP Driver Denial of Service Vulnerability,CVE-2022-33645,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-33645,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,[]
1016,"Oct 11, 2022",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows GDI+,Windows GDI+ Remote Code Execution Vulnerability,CVE-2022-33635,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-33635,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
1017,"Oct 11, 2022",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Point-to-Point Tunneling Protocol,Windows Point-to-Point Tunneling Protocol Remote Code Execution Vulnerability,CVE-2022-33634,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-33634,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
1018,"Jun 14, 2022",Windows 10 Version 1809 for x64-based Systems,,Denial of Service,Windows SMB,Windows SMB Denial of Service Vulnerability,CVE-2022-32230,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-32230,,[]
1019,"Jul 12, 2022",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Print Spooler,Windows Print Spooler Elevation of Privilege Vulnerability,CVE-2022-30226,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30226,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H/E:U/RL:O/RC:C,[]
1020,"Jul 12, 2022",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Media Player Network Sharing Service,Windows Media Player Network Sharing Service Elevation of Privilege Vulnerability,CVE-2022-30225,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30225,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H/E:U/RL:O/RC:C,[]
1021,"Jul 12, 2022",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Advanced Local Procedure Call (ALPC),Windows Advanced Local Procedure Call (ALPC) Elevation of Privilege Vulnerability,CVE-2022-30224,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30224,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
1022,"Jul 12, 2022",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows Hyper-V,Windows Hyper-V Information Disclosure Vulnerability,CVE-2022-30223,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30223,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,[]
1023,"Jul 12, 2022",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Shell,Windows Shell Remote Code Execution Vulnerability,CVE-2022-30222,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30222,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
1024,"Jul 12, 2022",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Graphics Component,Windows Graphics Component Remote Code Execution Vulnerability,CVE-2022-30221,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30221,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
1025,"Jul 12, 2022",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Common Log File System Driver,Windows Common Log File System Driver Elevation of Privilege Vulnerability,CVE-2022-30220,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30220,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
1026,"Jul 12, 2022",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows GDI+,Windows GDI+ Information Disclosure Vulnerability,CVE-2022-30213,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30213,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,[]
1027,"Jul 12, 2022",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows Connected Devices Platform Service,Windows Connected Devices Platform Service Information Disclosure Vulnerability,CVE-2022-30212,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30212,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,[]
1028,"Jul 12, 2022",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Layer 2 Tunneling Protocol (L2TP),Windows Layer 2 Tunneling Protocol (L2TP) Remote Code Execution Vulnerability,CVE-2022-30211,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30211,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
